timestamp,comment-id,author-id,comment-body
1445097301000,7499,陳強,如果同性婚姻合法，如同違反了天理，那些犯罪的人不是同樣可以要求人權，簡直是笑話，那社會不會大亂嗎？
1445099037000,7505,鳳仙,"並不是所有人都是同性戀…也不是同性戀就會造成天下大亂…異性戀夠亂了 (離婚 單親 未婚生子 強姦等～)生的小孩怎麼辦？！不也造成社會負擔…但並不是所有異性戀都如此。事情本來就正反兩面.不要把同性戀壞的部份放大檢視.互相尊重…真愛不分性別。"
1445103416000,7506,"偉達 洪",不管大家同不同意，這些基本人權都不應受到剝奪！
1445103868000,7507,"Chao-Ying Chen",性向本來就是一條光譜線，有人是極度異性戀，也有的人是雙性戀，當然有的人是同性戀，我不知道同性戀是否會造成天下大亂，但是他們也未必會去喜歡異性阿，人生活在世界就是為了尋找快樂跟一個能依偎的地方，難道異性戀也不是為了這個目的?我們同樣身為人為何要去阻擋他們??
1445104337000,7508,楊彌紫,"當 然 贊 成!!手裡拿著聖經不讓大家獲得幸福真的是很變態的一種做法我不懂這種心態 況且你信你他媽的耶穌乾我屁事? 你的愚蠢信仰到底乾我屁事?我也曾經認為基督教是一個好宗教 勸人向善 做好事 至少我小時候的認知是這樣但是當我越長越大 我發現這根本邪教 還想以耶穌之名行違背良知之實我想他老人家一定很想從棺材爬起來揍你們這些人一頓 看能不能把你們打醒不要再扭曲他說的話了"
1445104873000,7509,李璟,贊成，同性是天生的，你不能剝奪他們的基本人權。愛是自然產生的，不能因為跟多數人不一樣就反對同性伴侶。
1445105382000,7510,陳智圓,法務部不太會用字＠＠「給予」聽起來是權力擁有者對不具有的人。
1445105429000,7511,Cocolin,每個人應該都要有他或她可以選擇的權利，妳你們是人，有情感，他她們就不是，就沒有選擇感情的權利嗎？還要讓大家投票認同，放下這種愚蠢的舉動，平權不是很好嗎，大家都可以選擇自己喜歡的，至少不會因為這樣去勉強結婚然後離婚，可憐的是孩子，也是你妳們的兄弟姐妹或是女兒兒子，沒必要吧！
1445106088000,7512,"May Lin",什麼原因造成同性戀？？？？？？？是自然！是非自然！是基因！是遺傳！是心理！是創傷！是流行！是可以治療的！是不可以治療的！是可以改變的！是不可以改變的！是可以矯正的！是不可以矯正的！請問有人真正了解知道嗎？在決定同意與不同意的時候，我們真的做了對的事嗎？我們真的幫助了同性戀這個族群嗎？希望不要有人利用這個議題來從中得利？我愛我的孩子，並不表示他們就不會受傷，也不表示他們想要什麼就給他們什麼？我只能全力的協助與引導，包容與接納。網路族群只是社會中的一部份人，網路的投票無法表示是多數人的意見！為了臺灣的未來與下一代的教養，需要謹慎。
1445106598000,7514,羅正言,使用者已自行刪除留言
1445108051000,7515,Ermay,悲傷的投下這一票。從來不認為誰能決定誰的自由誰又能假宗教名義剝奪誰的權利。可笑的是這竟是由法務部發起；可見我們的政府多麼迂腐，沒有能力為人民發聲就算了，還自辦這種侵門踏戶的投票讓他人合理的去踐踏人權；可不可笑所以我說這是一次悲傷的投票。宗教之可怕不在於神在人，一旦人取得了宗教的話語權，就是災難的開始，開始自以為是神了，開始指指點點別人卻再也不反省自身了，開始莫名的高傲了起來。總之希望法務部醒醒，當腦子振作了起來，哪還需要倚賴這種投票啊。不需要被有心人士綁架了，噢除非你就是有心人士。
1445108377000,7517,吉米花,可悲！中國人數千年倫理文化被少數高學歷而忘記禮義廉恥的人所踐踏，積非成是眾口鑠金，陰陽不分道德淪喪，走向亡國滅種之路！
1445108745000,7521,Mark,"宗教不應凌駕於人權上,尤其是反智的教派,你們是還要殺了多少哥白尼和圖靈才開心?這些反智的宗教狂熱者根本是撒旦的化身!"
1445109044000,7522,"Tommy Chang",一、已經有國家執行婚姻法，表示伴侶法只是個過程不是終點，那為何我們不能直接到終點?訂一次法便是繞一次路，建議還是別繞路了。二、生育力下降，滅絕人類完全是在經濟狀態、個人意識與地球環境的因素影響，神佛是拿來祈求自我內心平靜而非用來指責他人予身俱來的性向，別再濫用大愛了吧！三、厭惡、害怕，就更應該去瞭解它、弄清楚，明白了道理，就能不害怕恐懼嚴惡了，要這不是每天教育孩子們的事情之一嘛？大人們也應該如此做啊，才是以身作則吧！去瞭解省思內在自我的厭惡何來才是。不要怕，恐同志的人們，現在有非常多知識管道可以讓你瞭解何為同志。四、同志不是石頭蹦出來的，不應該只是生命中重要的那個人是同一性別，就剝奪他(她)的社會其他權力，別再拿著冠冕堂皇的理由(是害怕行政資源重分配居多吧！)阻止我們成為高度開發國家的法律的前行。以上。
1445109575000,7524,"抬頭吧 同志們",反對者通常遮頭掩臉，對很多光明磊落支持同志的人而言，同婚支持象徵的是台灣人權的邁進，婚姻不只是異性戀的權益，下面那些反同志成家的教會鼠輩們，地球是很危險的，獄中死刑存廢跟同婚你們就別瞎攪亂了。
1445110077000,7527,fansir,"伏爾泰說過：「我不同意你的觀點，但是我誓死捍衛你說話的權利。」同性戀大部分是天生的啦， 說同性婚姻會教育出有錯誤性別傾向的邏輯就好像是說異性婚姻不會養出同性戀傾向的小孩一樣鬼扯蛋。再說，婚姻是一種自由意志，不是依照父母之意或有利害關係的選擇，簡單一句來說，就是關你個屁事？唯有尊重包容別人的選擇，才是人與人相處的真理，因為這就是生物的趨性，你訂再嚴厲的法令也沒辦法管住人的心，或說基因，就算是後天造成的也不關你的事，要不要矯正也是當事人的事，沒有人可以限制別人要怎麼活，就算是父母也不能，盡到該盡的義務把小孩養大，給與他成長所需要的資源，那就是你作為父母最大的權利與天賦了，不要替你的小孩決定他們自己的人生，這與暴力無異。"
1445111230000,7530,"May Lin",同性戀的朋友應該也是精子與卵子結合所生的孩子吧！人類應該還沒有進步到可以自體受孕吧！為什麼7歲以下是無行為能力？為什麼18歲以下是限制行為能力！為什麼電視電影要分級！為什麼要向法院申請禁治產宣告！為什麼不能吸毒！這些種種的規定是限制還是保護！是違反人權嗎？自殺是人權嗎？不去上學讀書是人權嗎？不贊成同性結婚就是反對人權嗎？不要過渡的解釋？愛的相反不是不愛，而是冷漠。會關心這個議題的每一個人，相信都是出於愛和關心，不要再用不當的言論來傷害別人。
1445111310000,7544,"NC Chen",法務部探尋公民意見方法有欠妥善，理由如下:1.預設立場的引言有失公允，只提醒目前針對已有同性戀相關法權16國等訊息，迴避全世界另外一百多國不認同之想法與價值，難免擺脫以公權為同權效力之嫌。2.以網路單一平台徵詢公民意見，忽略年老，忙碌，或不擅使用電子平台之公民族群權益，堵塞國家機器與社會大眾聽聞彼此更多元的價值良言，公聽'公聞'公評之精神儼然失喪。3.排除醫學，宗教，文教等重要觀點與救濟之可能良方，將一個牽涉廣泛之複雜問題囫圇簡化為法律議題，限縮解決管道於立法唯一之途，淪落劃地自限之囧境。
1445111450000,7547,"su chingson",這是一本從醫學健康的角度探討，美國這五十年來用片面主觀意識型態的性教育（性是人權的範疇）來教育青少年，造成美國青少年的影響。當然同性婚姻的立法，如出一轍，用片面人權的角度來解讀現行婚姻制度的價值。看似言之成理，無可辯駁，但沒有全面性考量的政治正確來主導，忽略了家庭本來要有的倫理架構，尤其忽略了孩子擁有一父一母的權益。婚姻權一男一女自然結合的專屬權。這不是異性戀霸權，這是每個人都有的選擇權。（只是有人選擇不婚，同居，同性伴侶，各種型態……）婚姻制度建立是為了社會國家更穩固安定的要素，而非建立在兩人相愛的基礎。法律怎會為兩人相愛而修改制度呢？
1445115368000,7562,"Victor Lee","這類基本人權拿來投票，自以為是的民主真是噁心透了= ="
1445118018000,7563,黃榮宏,類似婚姻或婚姻關係，主要在法律規範不得有其他的性關係對象，雙方須要彼此尊重與誠信對待。
1445122542000,7564,秀娟楊,請不要製造一個罪惡的世界，人類沒有那麼多的资本來承受上帝的懲罰，所以不要讓男不男，女不女的世界滅了我们的國家
1445122746000,7569,"Jia-hau Hung",你好好的向你們的上帝禱告，但請別將你們自己的教義束縛在沒有信教的其他人身上，只令人覺得你們宗教的高傲和讓人不敢恭維
1445123845000,7594,小澤,"當初信仰上帝的人是少數族群飽受歧視現在 反而大多數基督徒成為歧視別人的人老實說 如果今天大家真的相信同性戀是惡的那想必上帝一定會制止 同性戀會怕十字架可是同性戀並沒有因此比較短命 並沒有因此遭受懲罰(除了信仰回教的國家) 更有同性戀也同樣信仰耶穌上帝現在要怎麼解釋這點同性戀是大自然的產物 這是有科學驗證的 我想那些認為同性戀違背自然的人 應該也認為科學違背了上帝吧"
1445125163000,7630,zhimou,看來台灣的生育率還不夠低........
1445125250000,7641,許豊民,有正就有負，有白天就有月晚，有鋼就有柔，有山就有水，有男就有女，有螺絲就有螺帽，有陽就有陰！陰陽要協和，不要陰陽矢調！不協調，天下將大亂！
1445125569000,7645,李羚瑋,加油！我衷心希望，台灣能成為亞洲第一個同性合法結婚的國家。
1445127439000,7646,人生就是如此,"""選擇""是每個人生最重要的課題 任何選擇之後的後果都要自己承擔問問因反對而反對的人 婚姻真正的定義何在??反對的理由又是甚麼???怕甚麼?生育率低?上帝旨意?違反自然法則?還是會礙到每個人的生活??同性戀在身旁就會死= =||| 看到同性戀就會生病???有此症狀的人讓我知道一下婚姻是兩個人的事情 是一份責任與自己的事情託付給另外一伴的保障就算發生甚麼事情了還有另外一伴的人 可以幫最愛的人 選擇最好的選擇對看不到黑色地帶的人 永遠都不到同性戀的痛苦與無奈 看看這個婚姻還要讓人民投票選擇說不出來的可笑 愛一個人還要看大家最後的選擇才能在一起因反對而反對 問問真正的自己 反對的真正的理由??? 我是 因愛支持婚姻 你們反對的人因甚麼反對???來吧 反對的人們 除了聖經 上帝 自然法則 自己不順眼 以外還有甚麼理由 可以來說服自己跟別人????"
1445128389000,7669,"Yinz Pan",我看到有人投反對票的表態竟然是：「有正就有負，有白天就有月晚，有男就有女，有螺絲就有螺帽，有陽就有陰！陰陽不協調，天下大亂！」笑死！可不可以找一個有建設性一點的理由來反對啊。
1445128780000,7674,"Jass Zhu","反對同性婚姻。反對婚姻被神話成為愛滋病療程。同運性解放組織非常可笑而且沒有科學研究水準，常常發表荒謬理論。以下就如何降低同性戀愛滋病的理論就毫無科學根據，而且神話婚姻的治病功效:“同性戀愛滋病盛行率高，就是因為其成家權被長期漠視，所以他們朝生暮死，reckless。當同性戀者跟異性戀者一樣可以成家，感情穩定，必須肩負家的責任，則能有助他們降低愛滋病盛行的問題。”1。同運組織承認同性戀愛滋病盛行率高，非常難得一見，本來也是無人爭議。但是因為 “其成家權被長期漠視，所以他們朝生暮死，reckless” 的理由卻非常荒謬，毫無科學根據！2。異性戀者已經擁有結婚成家權, 但是同時也同樣有很多生活 “朝生暮死reckless” 的人士，也有很多得到愛滋病的人群。難道結婚就能夠令性解放價值觀改變嗎？那麼世界上就不應該會有婚外情啦？3。迷信婚姻能夠治病是古老的一種迷信，特別對於家庭中有重病即將面臨死亡的情況, 希望透過結婚的沖喜，帶來轉機，讓病人情況好轉。這種迷信的理論從今天醫學昌明的角度來說是荒謬的! 生病就是應該去看醫生，！抽煙容易得到癌症，就應該戒煙，尋求醫治！酗酒駕駛會發生車禍，就應該戒酒，尋求醫治！常常嫖妓，濫交，就容易得到性病, 愛滋病傳染，不就應該戒色，尋求醫治 ! 賭博容易上癮，導致傾家蕩產，就必須戒賭, 尋求醫治！以上情況是非常科學的醫學研究結果，不分男女, 性傾向, 只看人類行為科學和結果喔！3。歐美關於同性戀中的科學數據已經顯示, 男男性伴侶的出軌率遠遠超出女女性伴侶的出軌率！如此的科學數據和婚姻也沒有掛鉤！所以婚姻的約束或是成家權, 是無法帶來降低愛滋病盛行率高喔！ 所以這種論點也是證實錯誤了喔！同運主義迷信婚姻，毫無科學頭腦的一廂情願強逼政府幫忙 “沖喜” 同性戀，根本不能改變同性戀愛滋病盛行率高！同運主義與其是迷信婚姻，豈不是更加應該面對現實，停止推銷性解放運動, 性解放教育, 停止主張性權超越一切道德觀!"
1445129219000,7743,Luly,神是愛，愛能遮掩一切過錯，恨能挑起一切爭端。不分性別，我們都是罪人。彼此相愛是神的旨意，如何經營有愛的家庭，是神給我們的使命。法律相關規定造成「婚姻」的保障需求，才會爭扎在「結婚登記」的爭戰，否則，彼此相愛的人當然可以選擇他們的生存方式，只要終身學習，能過有意義有奉獻的人生，豈不皆大歡喜。所以，問題是出在法律的規劃出可有人性化，能有彈性，面面周到呢？
1445130248000,7745,怪女阿菜莉,"祝福大家都有情人終成眷屬：）單身也幸福唷(  ~&gt;w&lt;)~不論結果如何，願過往的傷痛隨風而去，祝福這世界，早日脫離戰爭的風暴。"
1445130400000,7747,gwen,"丟臉的民調這個民調有任何的意義嗎？拿人權來投票是最可笑的事但如今若是逼的人得投票那就只好跳出來支持平等 支持同性婚姻"
1445130765000,7748,"Jass Zhu",反對同性婚姻。反對恐懼信仰宗教。在這裡很多支持同性婚姻的理由其實沒有正面科學理論，大部分是感情訴求！甚至對於國際人權公約置之不理，甚至無知其內容和存在！更多的是發表恐懼基督徒的言論！好像恐同一般的言論！同運主義除了恐懼基督徒之外，毫無科學論點！可悲的同運主義，要靠打壓宗教來合理化自己，這也就證明了同運主義的本質是以仇恨邏輯來譁眾取寵！根本就是反對聲音和言論自由的一言堂專制!還說什麼平權，大愛？根本就是逼迫任何持反對聲音的同性戀和異性戀!可恥，可悲！其實和希特勒納粹同運極端主義如出一轍！實在有夠悲哀的社會極端組織哦！
1445133366000,7771,"Jass Zhu","反對同性婚姻。反對同運性解放的政治極端主義。同運主義滿口平等，大愛，包容，但是做的卻是另外一套！言論充滿極度歧視，包括對於宗教信仰，異性戀，甚至是反對性解放的同性戀喔！美國知名同性戀者 Christopher Yuan 袁幼軒教授，他明明是同性戀, 現在選擇單身，成為基督徒，而且提出同性戀的相反並不是異性戀，而是潔身自愛的單身。這令同運性解放份子非常憤怒，甚至視為叛徒！同運極端政治組織於是就不承認 袁幼軒教授 的同性戀身份！ 甚至對他極度歧視，打壓！甚至抹黑他的基督徒身份，表現恐懼基督徒的一貫極端思維！同運極端主義根本就是歧視同性戀選擇離開同性戀和性解放主義的人士！還說什麼平權，大愛, 根本就是逼迫任何反對聲音的同性戀和異性戀! 可恥，可悲！果然是希特勒納粹同運極端主義再次復辟！其實像袁幼軒這樣的同性戀群體在台灣和世界各地越來越多！而且反對性解放主義，也反對同性婚姻喔！同運主義如此打壓反對同性婚姻的同性戀！說一套做一套的迫害平等同類真是可怕！難怪希特勒時代納粹黨的同性戀會殘殺同性戀！同性戀歷史悲劇今天再度重演！可悲！促請同運組織善待同性戀！不要綁架同性戀稻草人成為推動性解放的政治人質！"
1445134894000,7793,繆開慶,"天地萬物一定要一陰一陽才調合才能孕育下一代，請看動物雖說是有同性相聚的行為，但終究少數，不久之後就被淘汰滅亡了，人類繁衍後代要一男一女一陰一陽，若同性合法的又想領養小孩，對小孩也不公平的,不要什麼都學歐美，同性合法的時後就是要人類滅亡了"
1445136431000,7800,"Chin YiHuey","有人告訴我 同性戀是不對的 因為無法繁育下一代。我說啊： 那就讓我們照顧那些被異性戀繁育之後又拋棄的愛情結晶吧！"
1445136498000,7801,黃暉舜,個人定義自由為不傷他人之行為，我真的想不到同性伴侶的生活方式有甚麼好刺傷他人的。你要跟我說生育率下降?拜託，比這點影響更大的要素多的是。
1445138940000,7802,一夫一妻,"羅馬書1:27<a href=""http://cnbible.com/romans/1-27.htm"" rel=""nofollow"">http://cnbible.com/romans/1-27...</a>…26因此，神任憑他們放縱可羞恥的情慾。他們的女人把順性的用處變為逆性的用處。 27男人也是如此，棄了女人順性的用處，慾火攻心，彼此貪戀，男和男行可羞恥的事，就在自己身上受這妄為當得的報應。 28他們既然故意不認識神，神就任憑他們存邪僻的心，行那些不合理的事：…這就是聖經真理的依據. 同性戀是觸犯了神律法的重罪. 違反上帝創造天地為人類制訂的一夫一妻婚姻的法則. 神要人生養眾多,遍滿全地. 違反上帝的律法,就會收到神的審判. 這審判不僅是個人在今世和死後所要承擔的審判結果,也必會對這塊土地,這個國家或城市遭來上帝的審判,如果地被罪玷汙了. 拜偶像,行邪術,巫術,淫亂污穢,包括同性戀,這些都是重罪."
1445139425000,7811,"Esther  Yeh",一天到晚都在民調，煩不煩啊～
1445139815000,7813,李艾庭,人連愛都不能自由愛，跟鹹魚有什麼分別呢？讓人連愛都不能自由愛，鹹魚都覺得不可思議。
1445139932000,7814,Jaw109,用聖經的理論反對超好笑的，那你要不要問問媽祖和佛祖的意見啊？
1445140535000,7828,北风,"我再重複一次，基督徒，你們要反對同性戀，請你們先別吃豬肉，因為：利未記 第 11 章：豬因為蹄分兩瓣，卻不倒嚼，就與你們不潔淨。 這些獸的肉，你們不可吃；死的，你們不可摸，都與你們不潔淨。(基督徒不可吃豬肉)你們自己不願服從《聖經》卻叫非教徒服從你們，太可笑了吧？"
1445143418000,7866,"eva Lin",同性結婚，我個人不是同性但我覺得或許他們也不是內心願意性向不同，雖然我是基督徒，但我也曾在教會看過女同志，我不懂為何要去鄙視同性戀，異性結婚都會有偷吃暴力離婚外遇等，我們每個人都是罪人，更本沒資格去言論他人的自由，應是管理好自己就好，難道同性戀有妨礙到你的生活了嗎？就算你說有，我個人覺得你的心態也好不到哪，，一切尤神掌權，不是你，，，
1445143553000,7871,PU,我不懂這有什麼好吵吵鬧鬧惡意攻擊任何人的？最慘的竟然是拿宗教的力量來製造是非與對立？基督本身就是異教徒了，宗教不是該撫慰人心？為何基督徒老是喜歡製造對立？台灣還不是宗教國家吧！一路看下來的所有留言，深深覺得所有宗教裡唯有基督才是邪教吧！？在基督批判其他宗教是邪教魔鬼的同時，基督徒的行為卻證明了自己才是分歧者以神之名批判對立，我想神應該不會容許吧？更何況老愛拿聖經來曲解神意？聖經也不過是人寫的否則天主與基督兩教戰爭從何而來？基督叛離天主？神會容許？這不過是基督徒慣用的以神之名罷了自私自利對立攻擊，何不彼此尊重，共同學習交流成長，用否定任何自己看不慣的事物來發揮又有何意義？
1445144006000,7882,冬瓜青茶,此留言涉不雅文字，已被管理員刪除
1445147024000,8135,"Yifang Su",法務部好像看似乎很尊重人民意見，啊不過這麼尊重人民意見怎麼不問大家最討厭哪個政治人物，最討厭的那個就直接在網路上罷免！做事做這樣，決定法務部重大事件的人到底有沒有腦啊？
1445148100000,8136,"Zoe Lee","誰可以告訴我為甚麼要贊成""類""婚姻法呢？ 婚姻就婚姻，這投票標題不就是挖洞給人跳嗎！？"
1445148710000,8137,尋求真理,"不好意思~~我重複貼一下文喔~~因為重複打很累 =.=恩~這邊我發表一下我的淺見，如果各位有看過聖經全本的話(包括舊約、新約)，其實會發現在亞當跟夏娃吃下禁果之前 ，那時神對亞當跟夏娃的吩咐是只有不要吃禁果這一條而已。而出現在利未記等所記載的那些律法，是在摩西時代才定下的，而且那時候只是以色列人的律法而已，也可以說是現在猶太教的律法，猶太教徒跟基督徒其實是完全不一樣的，甚至雙方是有些許敵對的立場存在的。所以用舊約的律法來要求基督徒不吃豬肉，其實是有點不太妥當。那為什麼基督徒為什麼可以看似違背舊約的律法呢?這是個深奧的問題，如果要詳細的說明的話篇幅會非常的長！簡單的來說救世主耶穌基督的降生跟傳達福音成全了律法，使得新時代來到，讓相信 神的人能以更提升一個層次的方式來侍奉神，不再用舊約那不合乎時代的方式來做。但是這些都不是為什麼基督徒反對同性婚姻法主要原因！那原因是什麼呢?根據聖經創世紀一章記載著：「神就照著自己的形像造人，乃是照著他的形像造男造女。神就賜福給他們，又對他們說：要生養眾多，遍滿地面，治理這地，也要管理海裡的魚、空中的鳥，和地上各樣行動的活物。」神在最初造人的時候，就對人類有所期許，就是「生養眾多，遍滿地面，治理這地」，所以從「生養眾多」就可想而知為什麼基督徒會反對同性婚姻法的成立，因為這法本身就是違反 神對人類的創造目的，是 神所不喜悅的。所以這是為什麼基督徒會反對的原因，因為不反對的話就不是相信 神跟基督的人了，也就不可以再自稱為是基督徒了(基督徒意味著基督的使徒，是以基督為主，為達成 神與基督所期望之事而存在的)。"
1445149259000,8191,"May Lin",意氣之爭，不能解決問題，我們現在的決定影響著下一代的未來。我們需要更多更專業的評估，並且把研究的結果公開的對民眾說明，不應該單從某個角度去切入。家庭是國家的基礎，孩子是國家的未來，大家要冷靜處理。以前的父母為孩子犧牲自己的人權，顧全一個家庭，現代的父母爭自己的人權犧牲孩子的幸福，對錯如何評論！同性戀為什麼會帶來愛滋病？當初鴨片引進中國也沒人料到會禍國殃民！我們能拿孩子當實驗品嗎？我們能賭上國家的未來嗎？盲人領路！危險！
1445149498000,8211,嘎嘎喔,*類婚姻*到底是什麼鬼東西，婚姻就是婚姻，不應區分同性或異性，同性婚姻應享有與異性婚姻相同的權利與義務。是個人就理應享有結婚權利，到底憑什麼可以對別人說你可以結婚或你不能結婚。
1445151137000,8212,紹凡,"<a href=""https://youtu.be/k7UIB4S6tsU"" rel=""nofollow"">https://youtu.be/k7UIB4S6tsU</a>"
1445151628000,8213,李文詣,"沒有""類似婚姻""這種選項 有了區分就是歧視不然你要對黑人說有做給黑人專用的廁所啊這樣很公平嗎?然後這個投票根本就沒有搞懂基本人權的意思舉個例 如果在大多數白人都歧視黑人的時候辦立法公投(而且黑人佔少數) 會過嗎?我想不會那沒有過就代表這些法律是公平合理的了嗎? 沒有啊他還是侵犯人權啊!!這種爛陷阱投票做出來 就是為了讓人不想投 然後如果反對過半就有理由說社會普遍不接受就算同意過半了 也可以用""類婚姻""立法佔多數來做結論爛爆了!!!!!!再說一次 爛爆了!!!!!!!!!!!!!"
1445152468000,8224,"May Lin",「幼年性別定位」。為什麼孩子需要被教導？什麼是兒童不宜？孟母為何三遷？生活環境影響孩子的成長與認知。為什麼有人同意多元成家？為什麼有人反對？今天所呈現出來的自己，是過去生活經驗的累積！為什麼阿姆斯壯說他的一小步，是人類的一大步。你的意見影響著整個台灣的未來。
1445152849000,8263,林進明,"違反倫理,帶來困擾與不安,適得其反。社會為此動盪,家庭更是群起反對。盼政府及委員們應為這土地的百姓,謀福利並給美麗的國土不受污染,讓兒女有美好的環境。"
1445152955000,8265,林君,"我贊成同性婚姻合法化，如果""類似婚姻的合法化""是一種漸進過程我也接受。我相信愛是不分性別的，而同性的愛除了無法生孕後代外和異性的愛毫無分別。現在還有很多人把同性愛戀當作禁忌和怪胎，不全然是偏見的錯，而是千古以來的文化使然，所以改變可以慢慢來，但是我不會放棄同性婚姻合法化的目標。"
1445153786000,8268,"Marine 宋",臺灣都少子化全球第2了了了，，，還搞同性戀戀戀，亂倫，實在有夠缺德缺德缺德，，，可悲過份，這等於是同意人獸交的法律。
1445154232000,8279,"Mitch Lin","反對的家長，請仔細讀我寫的文字，感激。家長愛子心切，害怕自己不熟悉的東西，但，激烈的言論背後，許多人都很肯定這些良善的出發點。不過現在，我希望每個反對同志婚姻的家長能夠試著接受一個概念，「同志婚姻並不是犧牲孩子的幸福，反而是開始讓你孩子了解尊重他人、愛惜自己觀念。」我身為同志，我是在父母的愛中長大的，在一個所謂健全的家庭裡茁壯的青年。（儘管他們現在為此還是感到很丟臉）我對傳統一男一女的婚姻，還是抱持著很高的敬意，傳統婚姻價值是人類社會永遠無法抹滅的。切勿高估這些法律會帶來扭曲的後果，真的不用擔心，那些價值還是在的。若您仔細想想，這個法律本質，只有良善的愛而已，如果要追求濫交、性氾濫、一夜情，這些自由早就不需要婚姻法的保障，你並未看清，真正只想要肉體玩樂的人，才不會理會這個法案通不通過，我不太能接受AIDS會因此變更多的謬論。你們的孩子有一天會長大，他可能會很優秀，很多異性喜歡，但他從小就對異性不感興趣(you never know)，你也從來不想跟他講這個話題，30年過後，你為了希望他有下一代，你言語行為中，不斷暗示或強迫他要跟異性發生性行為，你知道這樣造成他多麼大的壓力來面對這樣愛的衝突，究竟要愛自己，還是要愛父母，你知道有些青年為了化解這些衝突，喪失多少寶貴的青春，他們可以追求到更好的幸福，更高的成就，全部都因為父母不諒解，  要走上孤獨封閉自我感情的路程，況且這時代已經不像以前，是個你可以為了婚姻犧牲自己真正喜歡的人的年代。懇請您好好想想，並且多認識周圍的同志，今天這個法案只是教導孩子尊重他人、愛惜自己，您依然可以讓他知道傳統家庭的好處，但同時跟他說，萬一自己不一樣，要勇敢，任何事情都是，因為這個社會已經逐漸讓更多不一樣的人都可以一起生活，僅此而已。"
1445155200000,8280,"Frank Huang",這重大的議題政府應該是要大量的讓全國人民知道而不是開一個絕大多數的人民都不知道的網路投票、不如讓這議題用公投讓老百姓決定
1445155232000,8281,"Kaven Chang",目前的社會制度對無婚姻的同志來說本身就是不公平的。稅制，民法法規等很多都是對單身同志的懲罰。單身的異性戀為何家長要急著他們嫁娶，其中一個因素是不是也包含了社會問題及家庭和諧。作人厚道一些，不要自己本身不是gay而反對，誰知道下輩子有沒有輪迴。
1445155644000,8282,"Isaac jeng","聖經-羅馬書✱ 1:26  因此神任憑他們放縱可羞恥的情慾．他們的女人、把順性的用處、變為逆性的用處．✱ 1:27  男人也是如此、棄了女人順性的用處、慾火攻心、彼此貪戀、男和男行可羞恥的事、就在自己身上受這妄為當得的報應。故依上列據聖經所載。基督徒及  神耶和華為何反對同性戀至為明顯。"
1445157599000,8293,北风,當回教徒拆下十字架時，你們高喊’宗教自由‘，為什麼人家升起彩虹旗時，你們卻來約束別人的自由？
1445157605000,8307,鄭橙,此留言涉不雅文字，已被管理員刪除
1445157780000,8308,一個人類,"下一代的幸福正是現在要努力的 下一代也會有同性戀 下一代也會有人因為無法結婚而傷心難過 下一代的異性戀孩子也不想認識一個同性戀而結婚 得不到幸福的人生 你的孩子如果是同性戀 你要怎麼做 丟掉 ? 還是羞恥? 還是跟孩子說 去做電擊矯正? 你孩子跟你說我喜歡的是同性 你還愛他嗎? 下一代幸福不能排除同性戀 因為同性戀也是人 也有可能是你的親人 你的家人 你隔離開這些同性戀 讓他們沒有幸福 這樣的犧牲 真的會對國家有什麼幫助嗎?"
1445160277000,8324,張恩語,"個人不支持啦!我也認識一些同志朋友,但彼此就當普通人看待,也相處得來但真愛一定得到法律認可嗎?反正就算不能登記結婚,很多同志也是行夫妻之實啊!!!(我身邊也滿多同志朋友就是如此啊)再說這個投票測試根本不準確會投贊成票的,多半攸關自身權益,所以會積極參與~甚至把消息傳遞給相同性質的人投反對票的,除非剛好有看到,不然根本懶得理這議題(我即是如此)"
1445160414000,8363,"Jass Zhu",支持同性戀！反對同性婚姻！極力反對同運性解放極端主義綁架同性戀，推動性解放，誣衊同性戀！
1445163429000,8365,"Jass Zhu","反對同性婚姻。反對跟風歐美性解放潮流。台灣同運主義積極追隨西方性解放運動, 提倡同性婚姻，同性人工科技生育，同性伴侶領養兒童。這一切都違反台灣法律，國情，文化, 社會, 家庭, 宗教信仰, 民俗！歐美國家也曾經實行帝國主義殖民地, 也曾經販賣黑奴和鴉片經濟。台灣和中國也是這段黑暗歷史的受害者！今天歐美雖然有20多個國家實行同性婚姻，但是時間短暫，即使在美國都仍然充滿社會爭議性, 還有相當多的司法糾紛，甚至和現有的憲法和州法律衝突，導致許多州政府的反對！西方國家的同運極端主義，違反家長意願，在學校和社會推動的性解放價值觀念和教育，和同性婚姻改變婚姻定義，已經帶來社會的混亂，令家庭結構逐步瓦解，社會逐漸失去原有的穩定！同性婚姻需要人工技術代母生育的影響, 產生兒童商品化的問題，和兒童由親生父母養育的人權和權利問題，都是西方國家面對的新一輪的社會家庭人權問題！近年來的西方新聞，不斷出現校園殺人風氣，前所未有！同時愛滋病率在西方國家屢創新高！而且校園廁所開始實行男女性別不分趨勢!  西方國家領袖也開始利用司法霸權，違反民主制度！以上這些只不過是冰山一角！卻足以成為亞洲國家的前車之鑑！但是請不要忘記, 全球還有超過200多個國家反對同性婚姻！不認為這是普世人類的共同價值。所以台灣更加需要謹慎！看清楚這一切的弊端，充分透過全面的科學研究和各國研究調查的跟蹤報告結果，作出對我國國民社會家庭最好的政策。若是草率立法, 那麼後果不堪設想，可能將會成社會，人民，政府，立法院的問責，和歷史學家批評的對象。"
